# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  108       2.749470431553e-10       7.460311888193e-14      -2.425525221280e-12       0.000000000000e+00       7.022631390913e-12       9.172783227078e-13      -3.981470475839e-15 
  109       2.784244341694e-10       7.589862319603e-14      -2.485915365018e-12       0.000000000000e+00       6.866228090170e-12       9.006300806609e-13      -3.960486617209e-15 
  110       2.819236238246e-10       7.717616478512e-14      -2.546176676320e-12       0.000000000000e+00       6.714589657897e-12       8.844579882218e-13      -3.940655807678e-15 
  111       2.854441794558e-10       7.843443752447e-14      -2.606257889505e-12       0.000000000000e+00       6.567563890300e-12       8.687495911050e-13      -3.921551862263e-15 
  112       2.889855942325e-10       7.967212527971e-14      -2.666106755007e-12       0.000000000000e+00       6.424956420537e-12       8.534881668621e-13      -3.902709642701e-15 
  113       2.925472847498e-10       8.088790228630e-14      -2.725670041741e-12       0.000000000000e+00       6.286529468623e-12       8.386525955056e-13      -3.883624101247e-15 
  114       2.961285886206e-10       8.208043352890e-14      -2.784893539461e-12       0.000000000000e+00       6.152000591325e-12       8.242172301334e-13      -3.863749324473e-15 
  115       2.997287620665e-10       8.324837512082e-14      -2.843722061120e-12       0.000000000000e+00       6.021041432059e-12       8.101517675523e-13      -3.842497577076e-15 
  116       3.033470720146e-10       8.439041780156e-14      -2.902100439393e-12       0.000000000000e+00       5.893351707236e-12       7.964279055522e-13      -3.819363410659e-15 
  117       3.069830902385e-10       8.550542261783e-14      -2.959976648639e-12       0.000000000000e+00       5.768894042928e-12       7.830405095688e-13      -3.794315152829e-15 
  118       3.106364306229e-10       8.659230252809e-14      -3.017299068712e-12       0.000000000000e+00       5.647685475309e-12       7.699887885180e-13      -3.767449441749e-15 
  119       3.143066563028e-10       8.764998151280e-14      -3.074015535790e-12       0.000000000000e+00       5.529724190422e-12       7.572696697981e-13      -3.738870568048e-15 
  120       3.179932780908e-10       8.867739533510e-14      -3.130073353534e-12       0.000000000000e+00       5.414988939303e-12       7.448777299195e-13      -3.708690624408e-15 
  121       3.216957529041e-10       8.967349230147e-14      -3.185419304233e-12       0.000000000000e+00       5.303438453095e-12       7.328051251346e-13      -3.677029655162e-15 
  122       3.254134821916e-10       9.063723402237e-14      -3.239999659957e-12       0.000000000000e+00       5.195010858169e-12       7.210415220678e-13      -3.644015805879e-15 
