# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   93       5.030535532610e-10       1.513396436772e-13      -5.475229631581e-12       0.000000000000e+00       6.957103034616e-12       2.380770312125e-12      -9.992907793081e-15 
   94       5.096026078820e-10       1.525993334320e-13      -5.570132154822e-12       0.000000000000e+00       6.757181519068e-12       2.321516088659e-12      -9.841322305901e-15 
   95       5.161603055303e-10       1.537414556485e-13      -5.661517755080e-12       0.000000000000e+00       6.564277934148e-12       2.264176468739e-12      -9.686867568608e-15 
   96       5.227244003482e-10       1.547639993351e-13      -5.749209745122e-12       0.000000000000e+00       6.378357524882e-12       2.208745613088e-12      -9.529835602255e-15 
   97       5.292924014194e-10       1.556651632759e-13      -5.833032982791e-12       0.000000000000e+00       6.199322078681e-12       2.155199419384e-12      -9.370522073426e-15 
   98       5.358615639010e-10       1.564433637196e-13      -5.912814039605e-12       0.000000000000e+00       6.027007601413e-12       2.103494845716e-12      -9.209226034165e-15 
   99       5.424288801575e-10       1.570972420685e-13      -5.988381369357e-12       0.000000000000e+00       5.861181993472e-12       2.053569234032e-12      -9.046249661899e-15 
  100       5.489910708928e-10       1.576256725674e-13      -6.059565476719e-12       0.000000000000e+00       5.701542725859e-12       2.005339633598e-12      -8.881897999362e-15 
  101       5.555445762841e-10       1.580277699924e-13      -6.126199085840e-12       0.000000000000e+00       5.547714516246e-12       1.958702124449e-12      -8.716478694515e-15 
  102       5.620855471141e-10       1.583028973398e-13      -6.188117308949e-12       0.000000000000e+00       5.399247005054e-12       1.913531140844e-12      -8.550301740472e-15 
