# Matter power spectrum P(k) at redshift z=0
# for k=4.46182e-06 to 1.20333 h/Mpc,
# number of wavenumbers equal to 744
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.054925955508e-01       1.824629395980e+03 
       2.065612228728e-01       1.804028865841e+03 
       2.076298504563e-01       1.783784907118e+03 
       2.086984782974e-01       1.763880209984e+03 
       2.097671063919e-01       1.744290033643e+03 
       2.108357347362e-01       1.725010501204e+03 
       2.119043633263e-01       1.706033564109e+03 
       2.129729921587e-01       1.687360160651e+03 
       2.140416212296e-01       1.668991720053e+03 
       2.151102505355e-01       1.650920904549e+03 
       2.161788800728e-01       1.633130456551e+03 
       2.172475098383e-01       1.615599115076e+03 
       2.183161398284e-01       1.598308364829e+03 
       2.193847700400e-01       1.581249384805e+03 
       2.204534004697e-01       1.564423590366e+03 
       2.215220311145e-01       1.547839564471e+03 
       2.225906619712e-01       1.531503640532e+03 
       2.236592930368e-01       1.515414754400e+03 
       2.247279243083e-01       1.499571185992e+03 
       2.257965557827e-01       1.483948189346e+03 
       2.268651874572e-01       1.468541041766e+03 
       2.279338193290e-01       1.453344875025e+03 
       2.290024513953e-01       1.438364475888e+03 
       2.300710836534e-01       1.423607304410e+03 
       2.311397161005e-01       1.409077084365e+03 
       2.322083487342e-01       1.394772663281e+03 
       2.332769815518e-01       1.380682524713e+03 
       2.343456145508e-01       1.366793431097e+03 
       2.354142477288e-01       1.353092222696e+03 
       2.364828810832e-01       1.339573344891e+03 
       2.375515146118e-01       1.326236569216e+03 
       2.386201483121e-01       1.313087879540e+03 
       2.396887821819e-01       1.300129353482e+03 
       2.407574162189e-01       1.287356408225e+03 
       2.418260504209e-01       1.274760206311e+03 
       2.428946847857e-01       1.262330274277e+03 
       2.439633193111e-01       1.250056285295e+03 
       2.450319539951e-01       1.237936446177e+03 
       2.461005888356e-01       1.225974315331e+03 
       2.471692238305e-01       1.214177151047e+03 
       2.482378589778e-01       1.202543888648e+03 
       2.493064942757e-01       1.191075853345e+03 
       2.503751297221e-01       1.179765335483e+03 
       2.514437653151e-01       1.168602391027e+03 
       2.525124010530e-01       1.157575216816e+03 
       2.535810369338e-01       1.146689629462e+03 
       2.546496729557e-01       1.135945702746e+03 
       2.557183091171e-01       1.125344685440e+03 
       2.567869454160e-01       1.114890390166e+03 
       2.578555818509e-01       1.104579904339e+03 
       2.589242184200e-01       1.094406363054e+03 
       2.599928551217e-01       1.084357638940e+03 
       2.610614919543e-01       1.074431614920e+03 
       2.621301289163e-01       1.064623737763e+03 
       2.631987660060e-01       1.054937512158e+03 
       2.642674032220e-01       1.045376731609e+03 
       2.653360405626e-01       1.035943329738e+03 
       2.664046780264e-01       1.026634291896e+03 
       2.674733156119e-01       1.017443619013e+03 
       2.685419533176e-01       1.008362760112e+03 
       2.696105911421e-01       9.993879329183e+02 
       2.706792290841e-01       9.905169902349e+02 
       2.717478671420e-01       9.817540999215e+02 
       2.728165053146e-01       9.731028080522e+02 
       2.738851436005e-01       9.645639377418e+02 
       2.749537819984e-01       9.561356609325e+02 
       2.760224205069e-01       9.478118770939e+02 
       2.770910591248e-01       9.395853647599e+02 
       2.781596978509e-01       9.314521338217e+02 
       2.792283366838e-01       9.234109295837e+02 
       2.802969756225e-01       9.154655745526e+02 
       2.813656146655e-01       9.076198950608e+02 
       2.824342538118e-01       8.998736520750e+02 
       2.835028930602e-01       8.922247751011e+02 
       2.845715324096e-01       8.846622178193e+02 
       2.856401718588e-01       8.771905244274e+02 
       2.867088114066e-01       8.698005686953e+02 
       2.877774510521e-01       8.624923475019e+02 
       2.888460907940e-01       8.552676792069e+02 
       2.899147306314e-01       8.481301702639e+02 
       2.909833705632e-01       8.410818521189e+02 
       2.920520105883e-01       8.341187628266e+02 
       2.931206507057e-01       8.272412244503e+02 
       2.941892909144e-01       8.204348282809e+02 
       2.952579312135e-01       8.137011336441e+02 
       2.963265716019e-01       8.070402166339e+02 
       2.973952120787e-01       8.004546768178e+02 
       2.984638526429e-01       7.939476831710e+02 
       2.995324932935e-01       7.875189650326e+02 
       3.006011340298e-01       7.811662529493e+02 
       3.016697748507e-01       7.748865727759e+02 
       3.027384157553e-01       7.686735950859e+02 
       3.038070567429e-01       7.625250279601e+02 
       3.048756978124e-01       7.564415533414e+02 
       3.059443389630e-01       7.504251353947e+02 
       3.070129801940e-01       7.444788721861e+02 
       3.080816215043e-01       7.386027749145e+02 
       3.091502628934e-01       7.327941451523e+02 
       3.102189043602e-01       7.270482448181e+02 
       3.112875459040e-01       7.213633981519e+02 
       3.123561875241e-01       7.157352781064e+02 
       3.134248292195e-01       7.101659293963e+02 
       3.144934709897e-01       7.046558800926e+02 
       3.155621128337e-01       6.992082739946e+02 
       3.166307547509e-01       6.938234083458e+02 
       3.176993967406e-01       6.884994641930e+02 
       3.187680388019e-01       6.832320641437e+02 
       3.198366809341e-01       6.780185916952e+02 
       3.209053231367e-01       6.728558031784e+02 
       3.219739654088e-01       6.677454003565e+02 
       3.844973932042e-01       4.431098107789e+02 
       4.792408453622e-01       2.640233451464e+02 
       6.030933695539e-01       1.523485033514e+02 
       7.592471316155e-01       8.706445282229e+01 
       9.558355033984e-01       4.936217492355e+01 
       1.203325604722e+00       2.778582554360e+01 
