# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       7.400989077217e+13       1.380112895898e-25       6.262780516408e-09       1.181629353619e+22       1.460754624789e+04       1.973728929402e-10       1.081102902256e+18       3.616161892461e-09       8.255400073962e+43       5.134249732004e+32       5.417488664359e+33       3.652690876284e-08       5.707079218778e+43       1.396247929333e+44       1.396247929333e+44       4.654159764247e+43      -2.972300991928e+52       9.553904735171e-06       1.248483961328e+00 
       7.321862022383e+13       1.410103724191e-25       6.331902113743e-09       1.156497838865e+22       1.460754624789e+04       1.995058934905e-10       1.069544381127e+18       3.655241601893e-09       7.907974021903e+43       4.971326887033e+32       5.245577925329e+33       3.652690876284e-08       5.466898490527e+43       1.337487251300e+44       1.337487251300e+44       4.458290837477e+43      -2.816771855472e+52       9.682117460758e-06       1.231951262567e+00 
       7.243580947828e+13       1.440746274646e-25       6.399204721674e-09       1.131900834390e+22       1.460754624789e+04       2.016619452879e-10       1.058109436958e+18       3.694743644114e-09       7.575169291715e+43       4.813573999661e+32       5.079122352710e+33       3.652690876284e-08       5.236825696652e+43       1.281199498892e+44       1.281199498892e+44       4.270664996122e+43      -2.669380963546e+52       9.810330186344e-06       1.215850700614e+00 
       7.166136808825e+13       1.472054709187e-25       6.468326319009e-09       1.107826971946e+22       1.460754624789e+04       2.038412974464e-10       1.046796748536e+18       3.734672583239e-09       7.256370549422e+43       4.660827013941e+32       4.917948840153e+33       3.652690876284e-08       5.016435447747e+43       1.227280599771e+44       1.227280599771e+44       4.090935332390e+43      -2.529702472957e+52       9.938542911931e-06       1.200165551046e+00 
       7.089520657347e+13       1.504043498604e-25       6.539266905747e-09       1.084265125074e+22       1.460754624789e+04       2.060442017720e-10       1.035605008776e+18       3.775033032751e-09       6.950988357200e+43       4.512927079839e+32       4.761889774412e+33       3.652690876284e-08       4.805320256793e+43       1.175630861451e+44       1.175630861451e+44       3.918769537997e+43      -2.397332823256e+52       1.006675563752e-05       1.184879941483e+00 
       7.013723641037e+13       1.536727426448e-25       6.608388503082e-09       1.061204403957e+22       1.460754624789e+04       2.082709127920e-10       1.024532924564e+18       3.815829655921e-09       6.658458083535e+43       4.369720388040e+32       4.610782861041e+33       3.652690876284e-08       4.603089785739e+43       1.126154786978e+44       1.126154786978e+44       3.753849289758e+43      -2.271889570769e+52       1.019496836311e-05       1.169978797973e+00 
       6.938737002177e+13       1.570121599687e-25       6.681148079224e-09       1.038634150389e+22       1.460754624789e+04       2.105216877843e-10       1.013579216613e+18       3.857067166505e-09       6.378238859265e+43       4.231058009990e+32       4.464470955607e+33       3.652690876284e-08       4.409370123796e+43       1.078760898355e+44       1.078760898355e+44       3.595869661020e+43      -2.153010283637e+52       1.032318108870e-05       1.155447795457e+00 
       6.864552076686e+13       1.604241451205e-25       6.752088665962e-09       1.016543932849e+22       1.460754624789e+04       2.127967868072e-10       1.002742619313e+18       3.898750329102e-09       6.109812577545e+43       4.096795743017e+32       4.322801900275e+33       3.652690876284e-08       4.223803096099e+43       1.033361567412e+44       1.033361567412e+44       3.444538557881e+43      -2.040351494671e+52       1.045139381429e-05       1.141273311779e+00 
       6.791160293113e+13       1.639102751796e-25       6.826667231508e-09       9.949235416767e+21       1.460754624789e+04       2.150964727295e-10       9.920218805850e+17       3.940883959907e-09       5.852682935902e+43       3.966793960371e+32       4.185628365562e+33       3.652690876284e-08       4.046045601464e+43       9.898728537825e+43       9.898728537825e+43       3.299576179122e+43      -1.933587709007e+52       1.057960653988e-05       1.127442385156e+00 
       6.718553171646e+13       1.674721612504e-25       6.899426807649e-09       9.737629843586e+21       1.460754624789e+04       2.174210112609e-10       9.814157617375e+17       3.983472927065e-09       5.606374518605e+43       3.840917466010e+32       4.052807697129e+33       3.652690876284e-08       3.875768978021e+43       9.482143497070e+43       9.482143497070e+43       3.160714498875e+43      -1.832410463681e+52       1.070781926548e-05       1.113942674576e+00 
       6.646722323137e+13       1.711114496631e-25       6.974005373195e-09       9.530524809062e+21       1.460754624789e+04       2.197706709824e-10       9.709230373214e+17       4.026522151414e-09       5.370431917652e+43       3.719035354013e+32       3.924201767422e+33       3.652690876284e-08       3.712658395534e+43       9.083090313615e+43       9.083090313615e+43       3.027696771062e+43      -1.736527436416e+52       1.083603199108e-05       1.100762423134e+00 
       6.575659448129e+13       1.748298223630e-25       7.050402928144e-09       9.327824593372e+21       1.460754624789e+04       2.221457233776e-10       9.605424949895e+17       4.070036606912e-09       5.144418890750e+43       3.601020872434e+32       3.799676832026e+33       3.652690876284e-08       3.556412273305e+43       8.700831164471e+43       8.700831164471e+43       2.900277054685e+43      -1.645661601042e+52       1.096424471668e-05       1.087890423832e+00 
       6.505356335897e+13       1.786289979289e-25       7.124981493689e-09       9.129435512510e+21       1.460754624789e+04       2.245464428641e-10       9.502729353564e+17       4.114021321300e-09       4.927917554735e+43       3.486751291491e+32       3.679103390578e+33       3.652690876284e-08       3.406741722570e+43       8.334659277708e+43       8.334659277708e+43       2.778219759102e+43      -1.559550427105e+52       1.109245744228e-05       1.075315987829e+00 
       6.435804863501e+13       1.825107322835e-25       7.203198038042e-09       8.935265874993e+21       1.460754624789e+04       2.269731068252e-10       9.401131718601e+17       4.158481376655e-09       4.720527612930e+43       3.376107775930e+32       3.562356052092e+33       3.652690876284e-08       3.263370012362e+43       7.983897625682e+43       7.983897625682e+43       2.661299208431e+43      -1.477945121369e+52       1.122067016788e-05       1.063028914827e+00 
       6.366996994847e+13       1.864768194329e-25       7.281414582394e-09       8.745225939481e+21       1.460754624789e+04       2.294259956415e-10       9.300620306242e+17       4.203421909944e-09       4.521865615026e+43       3.268975261446e+32       3.449313404559e+33       3.652690876284e-08       3.126032057854e+43       7.647897673257e+43       7.647897673257e+43       2.549299224293e+43      -1.400609908994e+52       1.134888289349e-05       1.051019465466e+00 
       6.298924779757e+13       1.905290925115e-25       7.359631126747e-09       8.559227873298e+21       1.460754624789e+04       2.319053927241e-10       9.201183503230e+17       4.248848113707e-09       4.331564248103e+43       3.165242335014e+32       3.339857888680e+33       3.652690876284e-08       2.994473930236e+43       7.326038178704e+43       7.326038178704e+43       2.442012726113e+43      -1.327321352334e+52       1.147709561910e-05       1.039278335602e+00 
       6.231580353053e+13       1.946694242792e-25       7.437847671099e-09       8.377185711841e+21       1.460754624789e+04       2.344115845467e-10       9.102809820469e+17       4.294765236519e-09       4.149271657499e+43       3.064801119032e+32       3.233875675617e+33       3.652690876284e-08       2.868452387215e+43       7.017724045068e+43       7.017724045068e+43       2.339241348238e+43      -1.257867705383e+52       1.160530834471e-05       1.027796632231e+00 
       6.164955933647e+13       1.988997284574e-25       7.519702194259e-09       8.199015318847e+21       1.460754624789e+04       2.369448606788e-10       9.005487891698e+17       4.341178583773e-09       3.974650796248e+43       2.967547159126e+32       3.131256548606e+33       3.652690876284e-08       2.747734423279e+43       6.722385219869e+43       6.722385219869e+43       2.240795073175e+43      -1.192048301990e+52       1.173352107033e-05       1.016565851071e+00 
       6.099043823641e+13       2.032219600467e-25       7.599737728015e-09       8.024634347508e+21       1.460754624789e+04       2.395055138196e-10       8.909206472176e+17       4.388093518087e-09       3.807378801907e+43       2.873379315530e+32       3.031893788347e+33       3.652690876284e-08       2.632096838881e+43       6.439475641120e+43       6.439475641120e+43       2.146491880263e+43      -1.129672976097e+52       1.186173379594e-05       1.005577855501e+00 
       6.033836407438e+13       2.076381168695e-25       7.683411240578e-09       7.853962202409e+21       1.460754624789e+04       2.420938398311e-10       8.813954437387e+17       4.435515460154e-09       3.647146399602e+43       2.782199657897e+32       2.935684062014e+33       3.652690876284e-08       2.521325827764e+43       6.168472227688e+43       6.168472227688e+43       2.056157409122e+43      -1.070561512310e+52       1.198994652156e-05       9.948248569601e-01 
       5.969326150864e+13       2.121502398308e-25       7.765265763737e-09       7.686920002284e+21       1.460754624789e+04       2.447101377729e-10       8.719720781751e+17       4.483449889130e-09       3.493657330200e+43       2.693913363463e+32       2.842527315793e+33       3.652690876284e-08       2.415216581641e+43       5.908873912152e+43       5.908873912152e+43       1.969624637280e+43      -1.014543125214e+52       1.211815924717e-05       9.842993964784e-01 
       5.905505600295e+13       2.167604144516e-25       7.848939276300e-09       7.523430543553e+21       1.460754624789e+04       2.473547099365e-10       8.626494617350e+17       4.531902343477e-09       3.346627802545e+43       2.608428618429e+32       2.752326670837e+33       3.652690876284e-08       2.313572911521e+43       5.660200714367e+43       5.660200714367e+43       1.886733571355e+43      -9.614559659428e+51       1.224637197279e-05       9.739943274727e-01 
