# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  146       5.202672568177e-10       1.424941026088e-13      -5.424774488439e-12       0.000000000000e+00       4.082000719242e-12       7.349077477869e-13      -4.234976266638e-15 
  147       5.242946279137e-10       1.416813226790e-13      -5.418005078321e-12       0.000000000000e+00       4.005152307659e-12       7.235322759145e-13      -4.157126841808e-15 
  148       5.283024091750e-10       1.408167200228e-13      -5.407790120781e-12       0.000000000000e+00       3.930117856160e-12       7.123774534711e-13      -4.079520043928e-15 
  149       5.322894911881e-10       1.399025201261e-13      -5.394090363632e-12       0.000000000000e+00       3.856886590406e-12       7.014429562625e-13      -4.002182085206e-15 
  150       5.362547243094e-10       1.389410923652e-13      -5.376868496140e-12       0.000000000000e+00       3.785440885446e-12       6.907275592614e-13      -3.925136809874e-15 
  151       5.401969178474e-10       1.379349523134e-13      -5.356089197199e-12       0.000000000000e+00       3.715756105771e-12       6.802291149211e-13      -3.848405622562e-15 
  152       5.441148392447e-10       1.368867640472e-13      -5.331719183519e-12       0.000000000000e+00       3.647800445376e-12       6.699445314902e-13      -3.772007416692e-15 
  153       5.480072132596e-10       1.357993424523e-13      -5.303727257805e-12       0.000000000000e+00       3.581534767810e-12       6.598697513265e-13      -3.695958502852e-15 
  154       5.518727211483e-10       1.346756555304e-13      -5.272084356939e-12       0.000000000000e+00       3.516912446236e-12       6.499997292115e-13      -3.620272537184e-15 
  155       5.557099998469e-10       1.335188267052e-13      -5.236763600160e-12       0.000000000000e+00       3.453879203487e-12       6.403284106645e-13      -3.544960449768e-15 
  156       5.595176411531e-10       1.323321371286e-13      -5.197740337251e-12       0.000000000000e+00       3.392372952121e-12       6.308487102568e-13      -3.470030372999e-15 
  157       5.632941909082e-10       1.311190279873e-13      -5.154992196712e-12       0.000000000000e+00       3.332323634476e-12       6.215524899261e-13      -3.395487569978e-15 
  158       5.670381481793e-10       1.298831028091e-13      -5.108499133951e-12       0.000000000000e+00       3.273653062731e-12       6.124305372907e-13      -3.321334362887e-15 
  159       5.707479644410e-10       1.286281297687e-13      -5.058243479459e-12       0.000000000000e+00       3.216274758959e-12       6.034725439637e-13      -3.247570061381e-15 
  160       5.744220427574e-10       1.273580439948e-13      -5.004209986996e-12       0.000000000000e+00       3.160093795182e-12       5.946670838672e-13      -3.174190890962e-15 
  161       5.780588539857e-10       1.260768537609e-13      -4.946385375654e-12       0.000000000000e+00       3.105026399990e-12       5.860040852230e-13      -3.101194644705e-15 
  162       5.816572986530e-10       1.247883448970e-13      -4.884756809408e-12       0.000000000000e+00       3.051061062651e-12       5.774825377150e-13      -3.028595251043e-15 
  163       5.852163756666e-10       1.234963545244e-13      -4.819313374566e-12       0.000000000000e+00       2.998202552077e-12       5.691034286198e-13      -2.956409363376e-15 
  164       5.887350678937e-10       1.222048666687e-13      -4.750046619277e-12       0.000000000000e+00       2.946452567816e-12       5.608673002984e-13      -2.884651703109e-15 
  165       5.922123418808e-10       1.209180141242e-13      -4.676950599388e-12       0.000000000000e+00       2.895809671043e-12       5.527742399842e-13      -2.813335009771e-15 
  166       5.956471475752e-10       1.196400803176e-13      -4.600021924295e-12       0.000000000000e+00       2.846269215568e-12       5.448238695698e-13      -2.742469991126e-15 
  167       5.990384180442e-10       1.183755011725e-13      -4.519259802795e-12       0.000000000000e+00       2.797823278832e-12       5.370153353945e-13      -2.672065273288e-15 
