# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   79       4.013309549787e-11       8.691516922276e-15      -1.949226877334e-13       0.000000000000e+00       2.637856860107e-12       3.259517121100e-13      -1.213743515844e-15 
   80       4.064128199846e-11       8.975708704258e-15      -2.054383283136e-13       0.000000000000e+00       2.557475133436e-12       3.175730066366e-13      -1.196052355803e-15 
   81       4.115416101719e-11       9.262404827363e-15      -2.161375433220e-13       0.000000000000e+00       2.480377232304e-12       3.095183398807e-13      -1.180307090144e-15 
   82       4.167171975060e-11       9.551354012995e-15      -2.270137428524e-13       0.000000000000e+00       2.406342765862e-12       3.017669467091e-13      -1.166549427629e-15 
   83       4.219389579807e-11       9.842293392149e-15      -2.380600417210e-13       0.000000000000e+00       2.335089979975e-12       2.942918342555e-13      -1.154807933380e-15 
   84       4.272061785463e-11       1.013495825372e-14      -2.492693284355e-13       0.000000000000e+00       2.266344252489e-12       2.870665095035e-13      -1.145060107257e-15 
   85       4.325194088485e-11       1.042911349924e-14      -2.606344859880e-13       0.000000000000e+00       2.200061843423e-12       2.800869798237e-13      -1.137112737791e-15 
   86       4.378792898863e-11       1.072452713146e-14      -2.721482072087e-13       0.000000000000e+00       2.136239043038e-12       2.733529676910e-13      -1.130700498027e-15 
   87       4.432861257123e-11       1.102096081377e-14      -2.838029295197e-13       0.000000000000e+00       2.074843419366e-12       2.668611367409e-13      -1.125520269579e-15 
   88       4.487398662827e-11       1.131816987565e-14      -2.955908357584e-13       0.000000000000e+00       2.015812627436e-12       2.606049640995e-13      -1.121229902965e-15 
   89       4.542400903075e-11       1.161590331802e-14      -3.075038550005e-13       0.000000000000e+00       1.959053218513e-12       2.545746127146e-13      -1.117446977932e-15 
   90       4.597859881001e-11       1.191390381863e-14      -3.195336633830e-13       0.000000000000e+00       1.904439449324e-12       2.487568036861e-13      -1.113747563797e-15 
   91       4.653763444283e-11       1.221190773745e-14      -3.316716849271e-13       0.000000000000e+00       1.851812091293e-12       2.431346885964e-13      -1.109664979770e-15 
   92       4.710095213637e-11       1.250964512207e-14      -3.439090923616e-13       0.000000000000e+00       1.800977239774e-12       2.376877218413e-13      -1.104688555290e-15 
   93       4.766839572108e-11       1.280684372945e-14      -3.562369325603e-13       0.000000000000e+00       1.751752329984e-12       2.323966832443e-13      -1.098381209345e-15 
   94       4.823997863822e-11       1.310324177150e-14      -3.686465226473e-13       0.000000000000e+00       1.704114687944e-12       2.272598873113e-13      -1.090755109744e-15 
   95       4.881574325779e-11       1.339857710532e-14      -3.811291152654e-13       0.000000000000e+00       1.658073223955e-12       2.222791871447e-13      -1.081950483897e-15 
   96       4.939571044835e-11       1.369258344731e-14      -3.936757817688e-13       0.000000000000e+00       1.613622681127e-12       2.174549851693e-13      -1.072122220111e-15 
   97       4.997987857042e-11       1.398499043374e-14      -4.062774147567e-13       0.000000000000e+00       1.570743092605e-12       2.127861761606e-13      -1.061440258930e-15 
   98       5.056822246993e-11       1.427552368121e-14      -4.189247306073e-13       0.000000000000e+00       1.529399238799e-12       2.082700902717e-13      -1.050089984475e-15 
   99       5.116069247164e-11       1.456390484720e-14      -4.316082720112e-13       0.000000000000e+00       1.489540104617e-12       2.039024360615e-13      -1.038272615786e-15 
  100       5.175721337255e-11       1.484985169060e-14      -4.443184105049e-13       0.000000000000e+00       1.451098336695e-12       1.996772435223e-13      -1.026205598159e-15 
  101       5.235768343531e-11       1.513307813219e-14      -4.570453490046e-13       0.000000000000e+00       1.413989700627e-12       1.955868071072e-13      -1.014122994492e-15 
  102       5.296197338170e-11       1.541329431521e-14      -4.697791243397e-13       0.000000000000e+00       1.378112538194e-12       1.916216287581e-13      -1.002275876620e-15 
  103       5.356992538598e-11       1.569020666583e-14      -4.825096097865e-13       0.000000000000e+00       1.343347224597e-12       1.877703609330e-13      -9.909327166585e-16 
  104       5.418138642491e-11       1.596352523416e-14      -4.952265979307e-13       0.000000000000e+00       1.309583290243e-12       1.840224697200e-13      -9.803217791823e-16 
  105       5.479631562635e-11       1.623298671625e-14      -5.079200565452e-13       0.000000000000e+00       1.276806127719e-12       1.803767565972e-13      -9.704485921350e-16 
  106       5.541468961287e-11       1.649833466929e-14      -5.205799121623e-13       0.000000000000e+00       1.245021040313e-12       1.768338869845e-13      -9.612544336852e-16 
  107       5.603646881864e-11       1.675931264773e-14      -5.331959762060e-13       0.000000000000e+00       1.214226387521e-12       1.733937462004e-13      -9.526718865042e-16 
  108       5.666159686046e-11       1.701566434382e-14      -5.457579484088e-13       0.000000000000e+00       1.184413346280e-12       1.700554123812e-13      -9.446245917538e-16 
